review_id,product,review,sentiment,sentiment_label,rating
1879,Phone,"Very bad quality, not worth the price.",negative,-1,1
1880,Phone,"Terrible product, broke after one week.",negative,-1,2
1881,Laptop,"Works perfectly, exceeded my expectations.",positive,1,5
1882,Tablet,"Wonderful experience, product is top notch.",positive,1,5
1883,Phone,"Works fine, but nothing extraordinary.",neutral,0,4
1884,Laptop,"Defective product, customer service unhelpful.",negative,-1,2
1885,Watch,"Fantastic product, delivery was fast too.",positive,1,5
1886,Earbuds,Superb quality and great customer service.,positive,1,5
1887,Laptop,Superb quality and great customer service.,positive,1,5
1888,Earbuds,"Very disappointed, does not work as advertised.",negative,-1,1
1889,Phone,"Wonderful experience, product is top notch.",positive,1,5
1890,Phone,"Terrible product, broke after one week.",negative,-1,1
1891,Laptop,"Very disappointed, does not work as advertised.",negative,-1,1
1892,Earbuds,"Wonderful experience, product is top notch.",positive,1,4
1893,Phone,"This product is absolutely amazing, love it!",positive,1,5
1894,Watch,"Fantastic product, delivery was fast too.",positive,1,5
1895,Tablet,"Waste of money, poor quality.",negative,-1,1
1896,Tablet,"Product is okay, nothing special.",neutral,0,4
1897,Phone,Product stopped working after a few days.,negative,-1,2
1898,Earbuds,"Horrible experience, never buying again.",negative,-1,1
1899,Phone,"Product is acceptable, works as expected.",neutral,0,2
1900,Earbuds,"Horrible experience, never buying again.",negative,-1,1
1901,Watch,"Best purchase I made this year, very satisfied.",positive,1,5
1902,Earbuds,"Great value for money, highly recommend.",positive,1,5
1903,Phone,"Horrible experience, never buying again.",negative,-1,1
1904,Watch,Superb quality and great customer service.,positive,1,5
1905,Laptop,"Fantastic product, delivery was fast too.",positive,1,4
1906,Tablet,"Outstanding performance, will buy again.",positive,1,5
1907,Phone,"Works fine, but nothing extraordinary.",neutral,0,4
1908,Phone,"Very disappointed, does not work as advertised.",negative,-1,1
1909,Phone,"Not satisfied at all, very poor performance.",negative,-1,1
1910,Watch,"Okay for the price, not bad.",neutral,0,3
1911,Laptop,"Best purchase I made this year, very satisfied.",positive,1,5
1912,Earbuds,"Satisfactory product, as described.",neutral,0,4
1913,Laptop,Superb quality and great customer service.,positive,1,5
1914,Watch,"Fantastic product, delivery was fast too.",positive,1,5
1915,Phone,"Very bad quality, not worth the price.",negative,-1,2
1916,Tablet,"Great value for money, highly recommend.",positive,1,4
1917,Phone,"Product is acceptable, works as expected.",neutral,0,3
1918,Earbuds,"Works perfectly, exceeded my expectations.",positive,1,5
1919,Tablet,"Terrible product, broke after one week.",negative,-1,2
1920,Phone,"Works fine, but nothing extraordinary.",neutral,0,3
1921,Tablet,Product stopped working after a few days.,negative,-1,1
1922,Laptop,"Fantastic product, delivery was fast too.",positive,1,5
1923,Watch,Superb quality and great customer service.,positive,1,5
1924,Phone,"Horrible experience, never buying again.",negative,-1,1
1925,Earbuds,"Wonderful experience, product is top notch.",positive,1,5
1926,Laptop,Product stopped working after a few days.,negative,-1,1
1927,Phone,"Product is acceptable, works as expected.",neutral,0,4
1928,Laptop,"Great value for money, highly recommend.",positive,1,5
1929,Earbuds,"Decent product, meets basic expectations.",neutral,0,2
1930,Phone,"Wonderful experience, product is top notch.",positive,1,5
1931,Earbuds,Really impressed with the build quality.,positive,1,5
1932,Tablet,"Works perfectly, exceeded my expectations.",positive,1,5
1933,Earbuds,"Average quality, does the job.",neutral,0,3
1934,Tablet,"Outstanding performance, will buy again.",positive,1,5
1935,Phone,Product stopped working after a few days.,negative,-1,1
1936,Tablet,"Average quality, does the job.",neutral,0,2
1937,Phone,"Terrible product, broke after one week.",negative,-1,1
1938,Phone,"Fantastic product, delivery was fast too.",positive,1,5
1939,Watch,"Very disappointed, does not work as advertised.",negative,-1,2
1940,Phone,"Fantastic product, delivery was fast too.",positive,1,5
1941,Tablet,"Best purchase I made this year, very satisfied.",positive,1,5
1942,Watch,"Works fine, but nothing extraordinary.",neutral,0,2
1943,Watch,Really impressed with the build quality.,positive,1,5
1944,Phone,"Defective product, customer service unhelpful.",negative,-1,1
1945,Earbuds,"Terrible product, broke after one week.",negative,-1,2
1946,Earbuds,"Horrible experience, never buying again.",negative,-1,1
1947,Watch,Superb quality and great customer service.,positive,1,5
1948,Phone,"Very bad quality, not worth the price.",negative,-1,1
1949,Earbuds,"Terrible product, broke after one week.",negative,-1,1
1950,Phone,"Average quality, does the job.",neutral,0,4
1951,Phone,"This product is absolutely amazing, love it!",positive,1,5
1952,Watch,"Worst purchase ever, avoid this product.",negative,-1,1
1953,Watch,"Satisfactory product, as described.",neutral,0,4
1954,Laptop,"Worst purchase ever, avoid this product.",negative,-1,1
1955,Earbuds,"Average quality, does the job.",neutral,0,4
1956,Earbuds,"Very bad quality, not worth the price.",negative,-1,2
1957,Earbuds,"Very bad quality, not worth the price.",negative,-1,1
1958,Tablet,"Worst purchase ever, avoid this product.",negative,-1,2
1959,Phone,"Fantastic product, delivery was fast too.",positive,1,5
1960,Watch,"Worst purchase ever, avoid this product.",negative,-1,1
1961,Earbuds,"This product is absolutely amazing, love it!",positive,1,5
1962,Laptop,"Horrible experience, never buying again.",negative,-1,1
1963,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,5
1964,Phone,"Worst purchase ever, avoid this product.",negative,-1,2
1965,Phone,"Outstanding performance, will buy again.",positive,1,5
1966,Watch,Neither impressed nor disappointed.,neutral,0,2
1967,Tablet,"It is alright, neither good nor bad.",neutral,0,2
1968,Watch,"This product is absolutely amazing, love it!",positive,1,5
1969,Earbuds,"Completely useless, returned immediately.",negative,-1,1
1970,Laptop,Product stopped working after a few days.,negative,-1,2
1971,Watch,"Great value for money, highly recommend.",positive,1,5
1972,Tablet,"Outstanding performance, will buy again.",positive,1,5
1973,Watch,"Product is okay, nothing special.",neutral,0,2
1974,Phone,"Defective product, customer service unhelpful.",negative,-1,2
1975,Earbuds,"Decent product, meets basic expectations.",neutral,0,4
1976,Earbuds,"Very disappointed, does not work as advertised.",negative,-1,2
1977,Earbuds,"Wonderful experience, product is top notch.",positive,1,5
1978,Earbuds,"Great value for money, highly recommend.",positive,1,5
1979,Earbuds,Superb quality and great customer service.,positive,1,5
1980,Earbuds,"Great value for money, highly recommend.",positive,1,5
1981,Laptop,"Great value for money, highly recommend.",positive,1,4
1982,Tablet,Neither impressed nor disappointed.,neutral,0,2
1983,Earbuds,"Okay for the price, not bad.",neutral,0,2
1984,Tablet,"Best purchase I made this year, very satisfied.",positive,1,5
1985,Earbuds,"Worst purchase ever, avoid this product.",negative,-1,2
1986,Watch,Superb quality and great customer service.,positive,1,5
1987,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,5
1988,Phone,"Great value for money, highly recommend.",positive,1,4
1989,Laptop,"Horrible experience, never buying again.",negative,-1,1
1990,Watch,"Fantastic product, delivery was fast too.",positive,1,4
1991,Watch,"Average quality, does the job.",neutral,0,2
1992,Phone,Superb quality and great customer service.,positive,1,5
1993,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,4
1994,Laptop,"Best purchase I made this year, very satisfied.",positive,1,5
1995,Watch,Product stopped working after a few days.,negative,-1,2
1996,Laptop,"Wonderful experience, product is top notch.",positive,1,5
1997,Watch,"Worst purchase ever, avoid this product.",negative,-1,1
1998,Earbuds,"Completely useless, returned immediately.",negative,-1,1
1999,Watch,"Best purchase I made this year, very satisfied.",positive,1,5
2000,Watch,"Product is acceptable, works as expected.",neutral,0,4
